,compiler,cluster,source_file,name,median_ns,mean_ns,variance_ns,impl,kernel,median_cpp_ns,median_kernel_ns,median_kernel_cpp_ns,num_impls,norm_runtime,speedup_over_median,norm_cpp_runtime,speedup_over_cpp_median
1203,llvm,intel_xeon,runtimes_v7f_.csv,dace_s211,215897000.0,748289727.2727273,3.112018979980619e+18,dace,s211,223748551.0,219822775.5,223748551.0,2,0.9821411794520809,1.0181835574371112,0.9649090420254833,1.0363671148742224
1204,graceclang,arm,runtimes_v8f_intrinsic_sve.csv,dace_s341,216070000.0,216242818.1818182,595080563636.3639,dace,s341,216041430.0,215647717.0,215225434.0,2,1.0019582076076419,0.9980456194751701,1.0039240994166145,0.9960912389503401
1205,intel,intel_xeon,runtimes_v7f_default.csv,dace_s1111,216233000.0,216257454.54545453,8249472727.272861,dace,s1111,219328008.0,217780504.0,219328008.0,2,0.9928942032386885,1.0071566504650076,0.9858886786588605,1.0143133009300154
1206,llvm,intel_xeon,runtimes_v7f_default.csv,dace_s274,216377000.0,4634233636.363636,1.335474534159651e+20,dace,s274,218172956.0,217274978.0,218172956.0,2,0.9958670896747255,1.0041500621600263,0.9917682006380296,1.0083001243200524
1207,graceclang,arm,runtimes_v8f_intrinsic_sve.csv,cpp_s151,216471342.0,217973371.36363637,12980543702802.436,cpp,s151,216471342.0,215026171.0,216471342.0,2,1.0067209074750254,0.9933239615616186,1.0,1.0
1208,intel,intel_xeon,runtimes_v7f_force_width_512.csv,cpp_s451,216559728.0,216595220.1818182,977973824082.1797,cpp,s451,216559728.0,195437364.0,216559728.0,2,1.1080774093944492,0.9024640259984072,1.0,1.0
1209,llvm,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s151,216643897.0,240264628.0,6146743927555402.0,cpp,s151,216643897.0,215310948.5,216643897.0,2,1.0061908068739012,0.9938472834062803,1.0,1.0
1210,llvm,arm,runtimes_v8f_intrinsic_sve.csv,dace_s341,216645000.0,232282181.8181818,2699108689563636.5,dace,s341,216651562.0,216648281.0,216651562.0,2,0.999984855637973,1.0000151445913823,0.9999697117346423,1.0000302891827644
1211,llvm,arm,runtimes_v8f_intrinsic_sve.csv,cpp_s341,216651562.0,217128287.54545453,2472664762523.4697,cpp,s341,216651562.0,216648281.0,216651562.0,2,1.000015144362027,0.9999848558673212,1.0,1.0
1212,intel,intel_xeon,runtimes_v7f_default.csv,dace_s124,216722000.0,332251727.27272725,1.4630507512441814e+17,dace,s124,219010106.0,217866053.0,219010106.0,2,0.9947488239482632,1.005278896466441,0.9895525095083968,1.0105577929328817
1213,gcc,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s424,216848431.0,217291548.27272728,3110657833426.991,cpp,s424,216848431.0,215241215.5,216848431.0,2,1.0074670434111166,0.9925883000739811,1.0,1.0
1214,graceclang,arm,runtimes_v8f_intrinsic_sve.csv,cpp_s311,217800975.0,221170322.36363637,52601231652100.31,cpp,s311,217800975.0,217989237.5,217800975.0,2,0.9991363679135765,1.00086437859151,1.0,1.0
1215,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,cpp_s123,217815897.0,217818755.45454547,780439675902.6777,cpp,s123,217815897.0,212434448.5,217815897.0,2,1.0253322779709149,0.9752935916334885,1.0,1.0
1216,llvm,intel_xeon,runtimes_v7f_default.csv,dace_s1111,218102500.0,218090800.0,3514399999.999962,dace,s1111,218738223.0,218356671.75,218610843.5,2,0.998835979006444,1.0011653775174516,0.997674664751934,1.0023307550349032
1217,intel,amd_epyc,runtimes_v7f_default.csv,cpp_s254,218108809.0,217989355.1818182,103986628129.56558,cpp,s254,218108809.0,208067904.5,218108809.0,2,1.0482578248871632,0.9539637828199777,1.0,1.0
1218,llvm,arm,runtimes_v8f_intrinsic_sve.csv,cpp_s311,218132694.0,219982298.72727272,24459668581043.812,cpp,s311,218132694.0,218695347.0,218132694.0,2,0.9974272292130659,1.0025794070099368,1.0,1.0
1219,llvm,intel_xeon,runtimes_v7f_default.csv,cpp_s274,218172956.0,5516797056.727273,2.4476818200533618e+20,cpp,s274,218172956.0,217274978.0,218172956.0,2,1.0041329103252745,0.9958841003190148,1.0,1.0
1220,graceclang,arm,runtimes_v8f_.csv,dace_s311,218177500.0,219729300.0,25517423122222.11,dace,s311,222843828.0,217989237.5,217800975.0,2,1.0008636320864235,0.999137113130364,1.00172875718302,0.998274226260728
1221,llvm,amd_epyc,runtimes_v7f_default.csv,dace_s323,218353500.0,218370700.0,231380233333.33295,dace,s323,213610407.0,215981953.5,213610407.0,2,1.0109802993332033,0.9891389581573,1.0222044097317786,0.9782779163145999
1222,llvm,intel_xeon,runtimes_v7f_.csv,cpp_s1111,218610843.5,233701692.9090909,5358118881004830.0,cpp,s1111,218610843.5,218356671.75,218610843.5,2,1.001164020993556,0.998837332375967,1.0,1.0
1223,llvm,intel_xeon,runtimes_v7f_default.csv,dace_s2251,218660000.0,381301909.09090906,2.8957155695389094e+17,dace,s2251,221533576.0,220096788.0,221533576.0,2,0.9934720174108129,1.006570877160889,0.9870287111692722,1.013141754321778
1224,intel,intel_xeon,runtimes_v7f_default.csv,cpp_s124,219010106.0,219012480.1818182,15433372290.36346,cpp,s124,219010106.0,217866053.0,219010106.0,2,1.0052511760517366,0.9947762547541984,1.0,1.0
1225,llvm,arm,runtimes_v8f_.csv,dace_s311,219258000.0,221458727.27272728,20003814818181.816,dace,s311,220653672.0,218695347.0,218132694.0,2,1.002572770786934,0.9974338313767342,1.0051588140198735,0.9948676627534685
1226,intel,intel_xeon,runtimes_v7f_default.csv,cpp_s1111,219328008.0,219343489.54545453,12319840393.273378,cpp,s1111,219328008.0,217780504.0,219328008.0,2,1.0071057967613115,0.9929443393294303,1.0,1.0
1227,graceclang,arm,runtimes_v8f_intrinsic_sve.csv,cpp_s424,219619147.0,220263695.27272728,2956815714585.812,cpp,s424,219619147.0,220022573.5,219619147.0,2,0.9981664313184665,1.0018369368313775,1.0,1.0
1228,gcc,intel_xeon,runtimes_v7f_force_width_512.csv,cpp_s124,220024271.0,220021725.72727272,158602924049.619,cpp,s124,220024271.0,266938635.5,220024271.0,2,0.8242503771995193,1.2132235879558941,1.0,1.0
1229,llvm,arm,runtimes_v8f_.csv,dace_s424,220106500.0,221984700.0,15722748011111.104,dace,s424,225191966.0,220738543.0,221370586.0,2,0.9971366894453045,1.0028715326444244,0.9942897291693487,1.0057430652888488
1230,intel,intel_xeon,runtimes_v7f_default.csv,cpp_s211,220143639.0,239211172.8181818,3950849834524121.5,cpp,s211,220143639.0,217635819.5,220143639.0,2,1.0115230089686593,0.9886082581745639,1.0,1.0
1231,llvm,amd_epyc,runtimes_v7f_default.csv,dace_s151,220383000.0,220962090.9090909,620690090909.0885,dace,s151,221865829.0,221124414.5,221865829.0,2,0.9966470708280836,1.0033642091268382,0.993316550787999,1.0067284182536766
1232,llvm,amd_epyc,runtimes_v7f_default.csv,cpp_s123,220419732.0,221065956.27272728,3506540274130.424,cpp,s123,220419732.0,210649866.0,220419732.0,2,1.0463796449792186,0.9556760825750391,1.0,1.0
1233,graceclang,arm,runtimes_v8f_intrinsic_sve.csv,dace_s424,220426000.0,220958000.0,2921373555555.552,dace,s424,219619147.0,220022573.5,219619147.0,2,1.0018335686815334,0.9981697871394482,1.0036738736627548,0.9963395742788963
1234,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s244,220971945.0,221551837.8181818,4010477736008.7666,cpp,s244,220971945.0,205067472.5,220971945.0,2,1.0775572659384096,0.92802492415949,1.0,1.0
1235,llvm,arm,runtimes_v8f_intrinsic_sve.csv,cpp_s424,221370586.0,221524966.36363637,2562221306167.458,cpp,s424,221370586.0,220738543.0,221370586.0,2,1.0028633105546956,0.9971448645846743,1.0,1.0
1236,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s222,221445096.0,221443154.9090909,12521048324.890865,cpp,s222,221445096.0,153419048.0,221445096.0,2,1.4434002745213228,0.692808514486137,1.0,1.0
1237,llvm,intel_xeon,runtimes_v7f_default.csv,cpp_s2251,221533576.0,221539954.1818182,32771668884.965996,cpp,s2251,221533576.0,220096788.0,221533576.0,2,1.006527982589187,0.9935143555846361,1.0,1.0
1238,llvm,amd_epyc,runtimes_v7f_default.csv,cpp_s151,221865829.0,221421634.63636363,716005730025.674,cpp,s151,221865829.0,221124414.5,221865829.0,2,1.0033529291719165,0.9966582753939995,1.0,1.0
1239,gcc,intel_xeon,runtimes_v7f_default.csv,dace_s293,222169000.0,224114800.0,31645204400000.008,dace,s293,55209649.0,138689324.5,55209649.0,2,1.6019185384380468,0.6242514684767002,4.024097309511966,0.24850293695340034
1240,gcc,intel_xeon,runtimes_v7f_default.csv,dace_s1111,222516000.0,222891700.0,924767566666.6669,dace,s1111,222979710.0,222611171.5,222706343.0,2,0.9995724765322481,1.000427706322242,0.9991453184609116,1.000855412644484
1241,gcc,intel_xeon,runtimes_v7f_force_width_512.csv,cpp_s1111,222706343.0,222790818.8181818,68608373741.96299,cpp,s1111,222706343.0,222611171.5,222706343.0,2,1.000427523467752,0.9995726592304558,1.0,1.0
1242,graceclang,arm,runtimes_v8f_intrinsic_sve.csv,dace_s342,223209000.0,223137272.72727272,85196818181.81683,dace,s342,226750660.0,224793712.0,226378424.0,2,0.9929503722061407,1.0070996778803722,0.9859994431271418,1.0141993557607445
1243,llvm,arm,runtimes_v8f_intrinsic_sve.csv,dace_s342,223730000.0,223789818.1818182,57238163636.36371,dace,s342,227683281.0,225706640.5,227683281.0,2,0.9912424353327788,1.0088349372010905,0.9826369288836803,1.0176698744021813
1244,llvm,intel_xeon,runtimes_v7f_.csv,cpp_s211,223748551.0,227251560.1818182,128188289381434.4,cpp,s211,223748551.0,219822775.5,223748551.0,2,1.017858820547919,0.9824545210127417,1.0,1.0
1245,intel,intel_xeon,runtimes_v7f_default.csv,dace_s2251,223970000.0,5283353636.363636,1.5437438454557884e+20,dace,s2251,225034203.0,224502101.5,225034203.0,2,0.9976298596028955,1.0023757713086574,0.995270927770922,1.0047515426173148
1246,llvm,intel_xeon,runtimes_v7f_default.csv,cpp_s272,224064837.0,222754342.9090909,19232581318495.9,cpp,s272,224064837.0,214709918.5,224064837.0,2,1.0435700342366812,0.9582490558302105,1.0,1.0
1247,llvm,amd_epyc,runtimes_v7f_default.csv,cpp_s3251,224598396.0,224621363.54545453,90128673519.07191,cpp,s3251,224598396.0,164354698.0,224598396.0,2,1.3665468570907537,0.7317714682165406,1.0,1.0
1248,intel,intel_xeon,runtimes_v7f_default.csv,cpp_s2251,225034203.0,5945998333.363636,2.493767340470062e+20,cpp,s2251,225034203.0,224502101.5,225034203.0,2,1.0023701403971044,0.997635463885461,1.0,1.0
1249,llvm,intel_xeon,runtimes_v7f_default.csv,cpp_s471,225041630.0,5774854995.909091,2.5866217894598872e+20,cpp,s471,225041630.0,225267815.0,225041630.0,2,0.9989959284685209,1.0010050807044013,1.0,1.0
1250,llvm,intel_xeon,runtimes_v7f_default.csv,dace_s471,225494000.0,237293818.1818182,1413145684563636.2,dace,s471,225041630.0,225267815.0,225041630.0,2,1.0010040715314792,0.9989969356169122,1.0020101614088024,0.9979938712338244
1251,intel,intel_xeon,runtimes_v7f_default.csv,dace_s152,225778000.0,488771000.0,7.591981068693999e+17,dace,s152,229773447.0,227775723.5,229773447.0,2,0.9912294274854976,1.0088481760844723,0.9826113632703608,1.0176963521689446
1252,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s451,226047533.0,225862134.45454547,757785193163.2677,cpp,s451,226047533.0,231147266.5,226047533.0,2,0.9779372969569596,1.0225604474966776,1.0,1.0
1253,gcc,intel_xeon,runtimes_v7f_force_width_512.csv,cpp_s161,226369262.0,226470258.9090909,49451647073.08971,cpp,s161,226369262.0,294422131.0,226369262.0,2,0.7688595325057273,1.3006276929948202,1.0,1.0
1254,graceclang,arm,runtimes_v8f_no_vectorize.csv,cpp_s342,226378424.0,235631375.36363637,950306159299065.8,cpp,s342,226378424.0,224793712.0,226378424.0,2,1.0070496277938592,0.992999721563571,1.0,1.0
1255,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s1161,226807570.0,227215476.54545453,1269276851189.0723,cpp,s1161,226807570.0,268801285.0,226807570.0,2,0.843774128535137,1.1851512936715471,1.0,1.0
1256,llvm,arm,runtimes_v8f_intrinsic_sve.csv,cpp_s342,227683281.0,246168598.36363637,3757410473679561.0,cpp,s342,227683281.0,225706640.5,227683281.0,2,1.008757564667221,0.9913184644418401,1.0,1.0
1257,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s274,228419508.0,228456146.8181818,49145302079.16408,cpp,s274,228419508.0,228497504.0,228419508.0,2,0.9996586571028803,1.0003414594518782,1.0,1.0
1258,gcc,intel_xeon,runtimes_v7f_default.csv,dace_s274,228575500.0,228706600.0,94642488888.88905,dace,s274,228419508.0,228497504.0,228419508.0,2,1.0003413428971197,0.9996587735780956,1.0006829189037567,0.9993175471561913
1259,llvm,intel_xeon,runtimes_v7f_.csv,cpp_s243,228851611.0,5614154479.090909,2.5374666985350418e+20,cpp,s243,228851611.0,218369305.5,228851611.0,2,1.0480026507205245,0.9541960598214885,1.0,1.0
1260,llvm,intel_xeon,runtimes_v7f_default.csv,dace_s323,228917000.0,409020181.8181818,3.558137465133638e+17,dace,s323,234636239.0,231776619.5,234636239.0,2,0.9876621744411973,1.0124919490470345,0.9756250823641952,1.024983898094069
1261,gcc,intel_xeon,runtimes_v7f_default.csv,dace_s2251,229509500.0,230004700.0,2206526455555.5566,dace,s2251,229841157.0,229675328.5,229841157.0,2,0.9992779873176496,1.0007225343613226,0.9985570164876955,1.0014450687226455
1262,intel,intel_xeon,runtimes_v7f_default.csv,cpp_s152,229773447.0,229756261.0,9377670409.000978,cpp,s152,229773447.0,227775723.5,229773447.0,2,1.0087705725145024,0.9913056816351804,1.0,1.0
1263,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s2251,229841157.0,229969480.36363637,213626926189.05707,cpp,s2251,229841157.0,229675328.5,229841157.0,2,1.0007220126823504,0.9992785082438477,1.0,1.0
1264,gcc,intel_xeon,runtimes_v7f_default.csv,dace_s211,229885000.0,230389454.54545453,3369023272727.27,dace,s211,232213063.0,231049031.5,232213063.0,2,0.9949619719570216,1.0050635382908846,0.9899744529014718,1.0101270765817691
1265,gcc,arm,runtimes_v8f_intrinsic_sve.csv,dace_s341,230223500.0,230542400.0,851572488888.894,dace,s341,230964837.0,230572353.5,230921207.0,2,0.9984870107161394,1.0015152818891209,0.9969785927890114,1.0030305637782415
1266,gcc,intel_xeon,runtimes_v7f_default.csv,dace_s243,230907000.0,230920545.45454547,37871672727.27285,dace,s243,242365990.0,236636495.0,242365990.0,2,0.975787779480084,1.0248129983066776,0.9527203053530737,1.0496259966133552
1267,gcc,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s341,230921207.0,231009201.0,164093931793.19977,cpp,s341,230921207.0,230572353.5,230921207.0,2,1.0015129892838606,0.9984892963945057,1.0,1.0
1268,gcc,intel_xeon,runtimes_v7f_default.csv,dace_s471,230989000.0,231418909.0909091,1595599690909.0867,dace,s471,237722282.0,234355641.0,237722282.0,2,0.9856344784975754,1.0145748975059419,0.9716758482067743,1.0291497950118838
1269,intel,intel_xeon,runtimes_v7f_force_width_512.csv,cpp_s3113,231889086.0,232732462.27272728,3466630968587.2104,cpp,s3113,231889086.0,231912543.0,231889086.0,2,0.9998988541124315,1.000101156119094,1.0,1.0
1270,intel,intel_xeon,runtimes_v7f_force_width_512.csv,dace_s3113,231936000.0,232586181.8181818,3165561763636.3647,dace,s3113,231889086.0,231912543.0,231889086.0,2,1.0001011458875684,0.9998988643418875,1.0002023122381878,0.9997977286837748
1271,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s211,232213063.0,232446126.54545453,762197024674.4829,cpp,s211,232213063.0,231049031.5,232213063.0,2,1.0050380280429785,0.9949872264507359,1.0,1.0
1272,intel,amd_epyc,runtimes_v7f_default.csv,cpp_s151,232500893.0,232595164.45454547,48938496368.07126,cpp,s151,232500893.0,233293446.5,232500893.0,2,0.9966027614067591,1.0034088191652666,1.0,1.0
1273,gcc,arm,runtimes_v8f_intrinsic_neon.csv,dace_s342,232597000.0,232830900.0,465153877777.779,dace,s342,233002371.0,232799685.5,233002371.0,2,0.9991293566416781,1.0008714020387193,0.9982602280042893,1.0017428040774388
1274,intel,intel_xeon,runtimes_v7f_default.csv,dace_s3251,232619000.0,5966346090.909091,1.7017437510875844e+20,dace,s3251,236728968.0,234673984.0,236728968.0,2,0.9912432389608214,1.0088341193109762,0.9826385083552597,1.0176682386219527
1275,gcc,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s342,233002371.0,233323705.72727272,1402992557001.8125,cpp,s342,233002371.0,232799685.5,233002371.0,2,1.0008706433583219,0.9991301140021447,1.0,1.0
1276,gcc,amd_epyc,runtimes_v7f_default.csv,dace_s452,233601000.0,233486727.27272728,110402218181.81723,dace,s452,262018183.0,240834353.5,248067707.0,2,0.9699654414128257,1.0309645656482636,0.9416824254355687,1.0619291312965269
1277,intel,amd_epyc,runtimes_v7f_default.csv,dace_s151,234086000.0,234227363.63636363,470082854545.4554,dace,s151,232500893.0,233293446.5,232500893.0,2,1.003397238593241,0.9966142635612553,1.0068176383305332,0.9932285271225105
1278,llvm,intel_xeon,runtimes_v7f_default.csv,dace_s293,234241000.0,234098727.27272728,148676618181.81863,dace,s293,234493329.0,234367164.5,234493329.0,2,0.9994616801365107,1.0005386098078475,0.9989239395377427,1.001077219615695
1279,intel,intel_xeon,runtimes_v7f_default.csv,dace_s293,234287000.0,234411272.72727272,154797618181.81766,dace,s293,234493883.0,234390441.5,234493883.0,2,0.9995586786758964,1.0004415161746063,0.9991177467089835,1.0008830323492126
1280,gcc,amd_epyc,runtimes_v7f_default.csv,cpp_s151,234303292.0,234282669.8181818,100606442380.36057,cpp,s151,234303292.0,241937646.0,234303292.0,2,0.9684449521344851,1.0325832127019368,1.0,1.0
1281,llvm,intel_xeon,runtimes_v7f_default.csv,cpp_s293,234493329.0,234526869.27272728,102357982331.41751,cpp,s293,234493329.0,234367164.5,234493329.0,2,1.0005383198634892,0.9994619697688714,1.0,1.0
1282,intel,intel_xeon,runtimes_v7f_default.csv,cpp_s293,234493883.0,234458858.27272728,72918040203.21951,cpp,s293,234493883.0,234390441.5,234493883.0,2,1.0004413213241035,0.9995588733544917,1.0,1.0
1283,llvm,intel_xeon,runtimes_v7f_default.csv,cpp_s323,234636239.0,234624296.8181818,14914445229.56311,cpp,s323,234636239.0,231776619.5,234636239.0,2,1.0123378255588027,0.9878125411820976,1.0,1.0
1284,gcc,amd_epyc,runtimes_v7f_default.csv,dace_s424,235424000.0,235329909.0909091,69207690909.08963,dace,s424,254889636.0,244442242.0,253460484.0,2,0.9631068594109851,1.0383063833763762,0.9288390690518843,1.0766127667527525
1285,llvm,intel_xeon,runtimes_v7f_default.csv,dace_s3251,235701000.0,398063636.3636364,2.889914955120546e+17,dace,s3251,245795915.0,240748457.5,245795915.0,2,0.9790343101159849,1.021414663068888,0.9589296876638491,1.0428293261377763
1286,gcc,intel_xeon,runtimes_v7f_default.csv,dace_s451,236247000.0,236480545.45454547,3819274872727.2607,dace,s451,226047533.0,231147266.5,226047533.0,2,1.0220627030430403,0.9784135523414054,1.0451208949933553,0.9568271046828107
1287,intel,intel_xeon,runtimes_v7f_default.csv,cpp_s3251,236728968.0,5604220516.090909,2.4316510903065464e+20,cpp,s3251,236728968.0,234673984.0,236728968.0,2,1.0087567610391786,0.9913192541776298,1.0,1.0
1288,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,cpp_s254,237270370.0,237339090.0,94964546850.39876,cpp,s254,237270370.0,216019185.0,237270370.0,2,1.0983763780054998,0.9104347289549892,1.0,1.0
1289,graceclang,arm,runtimes_v8f_no_vectorize.csv,cpp_s1161,237462390.0,237916598.9090909,2308578667237.296,cpp,s1161,237462390.0,243934695.0,237462390.0,2,0.9734670584682511,1.0272561267491664,1.0,1.0
1290,intel,intel_xeon,runtimes_v7f_default.csv,dace_s311,237498500.0,237509900.0,3440988888.8887773,dace,s311,237572653.0,237535576.5,237572653.0,2,0.9998439118024074,1.0001561125649214,0.9996878723242612,1.0003122251298429
1291,intel,intel_xeon,runtimes_v7f_default.csv,cpp_s311,237572653.0,237639629.72727272,21343750983.01802,cpp,s311,237572653.0,237535576.5,237572653.0,2,1.0001560881975926,0.9998439361621306,1.0,1.0
1292,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s471,237722282.0,237864287.27272728,669324285973.4281,cpp,s471,237722282.0,234355641.0,237722282.0,2,1.0143655215024245,0.9858379241033871,1.0,1.0
1293,intel,intel_xeon,runtimes_v7f_force_width_512.csv,dace_s323,238290000.0,240845900.0,23676118322222.184,dace,s323,240266896.0,239278448.0,240266896.0,2,0.9958690470944546,1.0041480884636367,0.9917720833252035,1.0082961769272736
1294,llvm,intel_xeon,runtimes_v7f_.csv,cpp_s152,239227978.0,3670813701.681818,1.5343919852729447e+20,cpp,s152,239227978.0,246880739.0,239227978.0,2,0.9690021950234036,1.0319894063561412,1.0,1.0
1295,llvm,arm,runtimes_v8f_intrinsic_sve.csv,cpp_s1161,239291105.0,239464499.0909091,245464758884.89105,cpp,s1161,239291105.0,245833052.5,239291105.0,2,0.9733886577355175,1.0273388661897818,1.0,1.0
