,compiler,cluster,source_file,name,median_ns,mean_ns,variance_ns,impl,kernel
218,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,cpp_s118,14317757.0,14344297.909090908,16840544578.490885,cpp,s118
219,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,cpp_s119,87611424.0,88139368.54545455,1037667747738.0771,cpp,s119
220,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,cpp_s121,131225470.0,131324195.72727273,89549088943.41849,cpp,s121
221,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,cpp_s1213,98832676.0,98924926.18181819,100170516573.36346,cpp,s1213
222,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,cpp_s122,33652848.0,33662782.72727273,4472658799.618173,cpp,s122
223,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,cpp_s1221,48518142.0,48557061.54545455,22635508657.472466,cpp,s1221
224,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,cpp_s123,217815897.0,217818755.45454547,780439675902.6777,cpp,s123
225,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,cpp_s1232,164462653.0,164202398.27272728,747530475697.6217,cpp,s1232
226,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,cpp_s124,99356213.0,99417174.0,23608301961.40008,cpp,s124
227,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,cpp_s125,2780059.0,2793814.3636363638,1490819410.6545427,cpp,s125
228,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,cpp_s1251,401965743.0,402496878.6363636,1101177072368.4487,cpp,s1251
229,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,cpp_s126,544469366.0,543164487.6363636,49856331615980.96,cpp,s126
230,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,cpp_s127,122431249.0,122473474.45454545,26700641484.272835,cpp,s127
231,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,cpp_s128,121458242.0,121470474.0,19975059106.399662,cpp,s128
232,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,cpp_s13110,78153828.0,78343716.72727273,420751782335.42346,cpp,s13110
233,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,cpp_s132,16970.0,19210.0,13762394.2,cpp,s132
234,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,cpp_s1351,532419641.0,533172993.3636364,3396542208198.6597,cpp,s1351
235,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,cpp_s1421,273693604.0,273646158.3636364,141525527243.05295,cpp,s1421
236,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,cpp_s151,234465432.0,234487963.8181818,29600427343.963978,cpp,s151
237,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,cpp_s152,104540476.0,104622757.63636364,39148954240.8553,cpp,s152
238,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,cpp_s161,208272565.0,208013538.0909091,1163766520702.4963,cpp,s161
239,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,cpp_s162,292575895.0,292914385.45454544,567282812323.0095,cpp,s162
240,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,cpp_s171,44123197.0,44115372.09090909,2783599472.2909083,cpp,s171
241,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,cpp_s172,46034951.0,46073402.0,21103731312.60015,cpp,s172
242,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,cpp_s173,353634407.0,353650383.54545456,67670652158.073326,cpp,s173
243,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,cpp_s174,35443619429.0,35433227719.36364,592009494637888.2,cpp,s174
244,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,cpp_s175,46837560.0,46863610.54545455,47334974606.47267,cpp,s175
245,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,cpp_s211,115392769.0,115695494.45454545,418883949090.0724,cpp,s211
246,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,cpp_s212,90804021.0,90773738.36363636,450515391079.8544,cpp,s212
247,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,cpp_s221,295887863.0,295817406.45454544,218732579208.67218,cpp,s221
248,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,cpp_s222,128969000.0,128978105.72727273,68383752206.418396,cpp,s222
249,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,cpp_s2233,428257563.0,428908630.09090906,1917610396681.2642,cpp,s2233
250,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,cpp_s2244,79341415.0,79313279.63636364,27867489434.6527,cpp,s2244
251,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,cpp_s2251,122141337.0,122160063.81818181,158131256746.56415,cpp,s2251
252,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,cpp_s231,5585201337.0,5583889313.909091,9965910755814.473,cpp,s231
253,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,cpp_s233,678092569.0,678474512.3636364,2296467976358.423,cpp,s233
254,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,cpp_s235,10390099983.0,10375749689.90909,2921962200319149.5,cpp,s235
255,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,cpp_s241,169477501.0,203355953.0909091,4481194447988094.5,cpp,s241
256,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,cpp_s242,40.0,40.0,179.99999999999997,cpp,s242
257,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,cpp_s243,125862953.0,126080742.36363636,819464426483.4529,cpp,s243
258,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,cpp_s244,120659933.0,120561741.63636364,197111141395.85596,cpp,s244
259,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,cpp_s251,334040779.0,333991138.54545456,221057856151.8977,cpp,s251
260,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,cpp_s252,62749194.0,62916195.63636363,133313734383.8551,cpp,s252
261,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,cpp_s253,161729353.0,159842036.72727272,56966311478061.52,cpp,s253
262,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,cpp_s254,237270370.0,237339090.0,94964546850.39876,cpp,s254
263,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,cpp_s255,59849325.0,59815941.18181818,65403993391.164505,cpp,s255
264,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,cpp_s256,299683457.0,299297059.0,14543635138835.043,cpp,s256
265,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,cpp_s258,1280.0,1399.6363636363637,253164.25454545458,cpp,s258
266,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,cpp_s261,112752193.0,112834990.0,713756616364.1986,cpp,s261
267,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,cpp_s271,382750406.0,382752215.8181818,4710228068742.154,cpp,s271
268,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,cpp_s272,32760563.0,32847434.363636363,28202754899.454674,cpp,s272
269,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,cpp_s274,140078676.0,140239456.0,1878393855815.0142,cpp,s274
270,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,cpp_s291,120531835.0,120510339.72727273,92382566824.41792,cpp,s291
271,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,cpp_s292,58843373.0,58828539.90909091,65257485536.49083,cpp,s292
272,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,cpp_s293,40409740.0,40353437.72727273,328801204649.4175,cpp,s293
273,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,cpp_s311,652023175.0,652018604.4545455,888178679009.2957,cpp,s311
274,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,cpp_s3110,78682941.0,78695485.81818181,46833464866.96308,cpp,s3110
275,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,cpp_s3111,27021392.0,27058383.363636363,11745910783.054537,cpp,s3111
276,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,cpp_s31111,54183365.0,54255639.0,171757624231.20145,cpp,s31111
277,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,cpp_s3112,66166696.0,66193081.0,12551654179.80061,cpp,s3112
278,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,cpp_s3113,109894681.0,109328026.54545455,2163899134204.0767,cpp,s3113
279,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,cpp_s321,106071524.0,106010089.36363636,116512525912.85327,cpp,s321
280,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,cpp_s322,154877243.0,154995894.63636363,113142818605.85493,cpp,s322
281,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,cpp_s323,374840733.0,374677150.09090906,679363809271.0638,cpp,s323
282,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,cpp_s3251,138736753.0,138941421.8181818,294040647974.15643,cpp,s3251
283,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,cpp_s331,30078781.0,30083639.636363637,851707334.4545441,cpp,s331
284,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,cpp_s341,356044395.0,355873386.6363636,690250708931.0637,cpp,s341
285,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,cpp_s342,361771164.0,361591102.27272725,826782145259.418,cpp,s342
286,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,cpp_s343,286769071.0,279776393.6363636,265713755247351.5,cpp,s343
287,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,cpp_s351,344677887.0,344729703.09090906,511801628689.0858,cpp,s351
288,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,cpp_s352,463593242.0,463113073.1818182,2709236415844.767,cpp,s352
289,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,cpp_s353,485880470.0,486040175.3636364,10082170887262.629,cpp,s353
290,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,cpp_s4112,476968100.0,480800323.0,50963739082370.61,cpp,s4112
291,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,cpp_s4113,950083004.0,950111998.5454545,359163675354.6624,cpp,s4113
292,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,cpp_s4114,535579628.0,535152416.45454544,33302482890923.27,cpp,s4114
293,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,cpp_s4115,467914860.0,468096803.27272725,489960258534.2251,cpp,s4115
294,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,cpp_s4116,94461.0,96359.81818181818,31405158.763636358,cpp,s4116
295,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,cpp_s4117,68603664.0,68661020.0,48544235170.39932,cpp,s4117
296,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,cpp_s4121,58031272.0,58113208.63636363,45062412051.45411,cpp,s4121
297,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,cpp_s424,253460484.0,253481764.8181818,34672097326.76424,cpp,s424
298,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,cpp_s431,437753920.0,437896824.27272725,549223418838.01086,cpp,s431
299,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,cpp_s441,92284574.0,92300825.9090909,38079157512.491104,cpp,s441
300,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,cpp_s442,86793305.0,86889203.27272727,182352645595.41888,cpp,s442
301,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,cpp_s443,156802766.0,156788796.63636363,197206642836.45633,cpp,s443
302,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,cpp_s451,196864459.0,197242705.36363637,663250591688.653,cpp,s451
303,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,cpp_s452,248067707.0,248346887.8181818,774983136814.5629,cpp,s452
304,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,cpp_s453,96042343.0,96093647.72727273,14805625166.218143,cpp,s453
305,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,cpp_s471,168378810.0,168040056.45454547,306790491435.67316,cpp,s471
306,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,cpp_s481,67124743.0,67179392.81818181,23646510884.96278,cpp,s481
307,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,cpp_s482,77229689.0,77303767.45454545,571363146794.2842,cpp,s482
308,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,cpp_s491,546594712.0,546422753.0909091,290198774960.09326,cpp,s491
309,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,dace_s000,98402000.0,98415181.81818181,55379563636.36383,dace,s000
310,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,dace_s111,86972000.0,86925454.54545455,81383072727.27284,dace,s111
311,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,dace_s1111,103308500.0,103561300.0,292428455555.5549,dace,s1111
312,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,dace_s1112,147745000.0,147712181.8181818,29413163636.363293,dace,s1112
313,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,dace_s1113,100019500.0,99965700.0,145891122222.22174,dace,s1113
314,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,dace_s1115,13230000.0,13064181.818181818,185324363636.36374,dace,s1115
315,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,dace_s112,150852000.0,150890000.0,156773777777.77673,dace,s112
316,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,dace_s113,201604000.0,201662100.0,167928766666.6681,dace,s113
317,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,dace_s114,2197000.0,2209000.0,481600000.0000008,dace,s114
318,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,dace_s115,570000.0,619363.6363636364,10929454545.454548,dace,s115
319,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,dace_s116,403567000.0,406763818.1818182,68431591163636.27,dace,s116
320,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,dace_s1161,369758000.0,369794100.0,145428322222.22363,dace,s1161
321,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,dace_s118,14123000.0,14008181.818181818,153211563636.3635,dace,s118
322,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,dace_s119,123028000.0,123200363.63636364,258454054545.45224,dace,s119
323,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,dace_s121,154193000.0,154902300.0,5534352455555.563,dace,s121
324,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,dace_s1213,92378000.0,92406545.45454545,47110472727.27285,dace,s1213
325,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,dace_s122,36363000.0,36406000.0,12002599999.999912,dace,s122
326,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,dace_s1221,62104000.0,62063300.0,186359788888.88892,dace,s1221
327,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,dace_s123,207053000.0,206917000.0,156874800000.00113,dace,s123
328,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,dace_s1232,116690000.0,116428909.0909091,543650090909.09033,dace,s1232
329,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,dace_s124,382212000.0,382149000.0,528709200000.0041,dace,s124
330,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,dace_s125,2654000.0,2642272.727272727,3164218181.818184,dace,s125
331,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,dace_s1251,405147500.0,405263500.0,595100277777.7749,dace,s1251
332,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,dace_s126,213364000.0,213368090.9090909,82822090909.09149,dace,s126
333,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,dace_s127,119039000.0,119105300.0,61748677777.7782,dace,s127
334,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,dace_s128,124563000.0,124533200.0,700216844444.4448,dace,s128
335,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,dace_s13110,84869000.0,84863181.81818181,54110963636.36428,dace,s13110
336,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,dace_s132,32000.0,35818.181818181816,49163636.36363636,dace,s132
337,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,dace_s1351,505853000.0,505871727.27272725,599262218181.82,dace,s1351
338,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,dace_s1421,347795500.0,347858900.0,200957211111.1148,dace,s1421
339,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,dace_s151,265894500.0,265672500.0,564850722222.2219,dace,s151
340,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,dace_s152,126423000.0,126432272.72727273,43364218181.81852,dace,s152
341,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,dace_s161,414669000.0,414556181.8181818,144294363636.3714,dace,s161
342,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,dace_s162,304187000.0,304507900.0,1005211433333.3286,dace,s162
343,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,dace_s171,51846000.0,51868454.54545455,59043072727.27279,dace,s171
344,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,dace_s172,51997000.0,52058272.72727273,101768018181.81815,dace,s172
345,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,dace_s173,449133000.0,448987100.0,662181211111.1091,dace,s173
346,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,dace_s174,43651768000.0,43652470200.0,511884155955551.9,dace,s174
347,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,dace_s175,51059000.0,51102100.0,90995877777.77773,dace,s175
348,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,dace_s211,102084500.0,102066100.0,176830322222.22293,dace,s211
349,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,dace_s212,88773000.0,88562300.0,628484899999.9991,dace,s212
350,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,dace_s221,85491000.0,85382909.0909091,431074490909.09094,dace,s221
351,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,dace_s222,63343000.0,63314454.54545455,85780472727.27292,dace,s222
352,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,dace_s2233,413503500.0,413931900.0,1411474988888.8809,dace,s2233
353,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,dace_s2244,65440000.0,65410454.54545455,61419872727.27284,dace,s2244
354,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,dace_s2251,113499000.0,113507200.0,37520844444.4448,dace,s2251
355,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,dace_s231,5636504000.0,5628023800.0,873918092844443.8,dace,s231
356,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,dace_s233,618569000.0,615575818.1818181,104399811763636.47,dace,s233
357,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,dace_s235,10646116000.0,10651764090.90909,3.2264264661490984e+16,dace,s235
358,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,dace_s241,159456500.0,187021100.0,2563503398544444.5,dace,s241
359,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,dace_s242,0.0,181.8181818181818,163636.36363636362,dace,s242
360,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,dace_s243,100672500.0,100942700.0,514606233333.3264,dace,s243
361,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,dace_s244,94113000.0,94390454.54545455,2899911272727.2744,dace,s244
362,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,dace_s251,325974000.0,326055727.27272725,530334418181.81757,dace,s251
363,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,dace_s252,62696000.0,62764818.18181818,148028763636.36392,dace,s252
364,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,dace_s253,165611500.0,184916600.0,2276550223377778.0,dace,s253
365,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,dace_s254,200479000.0,200602272.72727272,310348418181.8134,dace,s254
366,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,dace_s255,51803000.0,51741454.54545455,43263072727.27285,dace,s255
367,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,dace_s256,161518000.0,161785272.72727272,265998218181.8173,dace,s256
368,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,dace_s258,1500.0,1600.0,488888.888888889,dace,s258
369,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,dace_s261,79455000.0,79487000.0,96226400000.00061,dace,s261
370,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,dace_s271,254230000.0,254275818.1818182,78361763636.36243,dace,s271
371,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,dace_s272,45007500.0,44974500.0,54325166666.66659,dace,s272
372,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,dace_s274,121456000.0,121497400.0,30588044444.4443,dace,s274
373,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,dace_s311,629980000.0,630008818.1818181,724189163636.3752,dace,s311
374,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,dace_s3110,84521000.0,84603000.0,59765000000.000305,dace,s3110
375,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,dace_s3111,83325500.0,83262400.0,40086711111.11118,dace,s3111
376,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,dace_s31111,27525000.0,27535900.0,16776988888.888872,dace,s31111
377,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,dace_s3112,66254500.0,66261200.0,38911066666.666176,dace,s3112
378,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,dace_s3113,159489000.0,159530600.0,24881155555.55546,dace,s3113
379,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,dace_s321,105450000.0,105421818.18181819,67716763636.36305,dace,s321
380,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,dace_s322,206690000.0,206689363.63636363,155861054545.45428,dace,s322
381,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,dace_s323,134572000.0,134530272.72727272,147486418181.81958,dace,s323
382,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,dace_s3251,112166000.0,112224000.0,271394399999.99918,dace,s3251
383,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,dace_s331,50943500.0,50950200.0,68104622222.22245,dace,s331
384,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,dace_s341,352657000.0,352406272.72727275,1043678818181.8135,dace,s341
385,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,dace_s342,358425000.0,358663100.0,676657877777.7812,dace,s342
386,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,dace_s343,74300000.0,74288500.0,14655388888.888878,dace,s343
387,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,dace_s351,344660000.0,345331000.0,3219276799999.994,dace,s351
388,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,dace_s352,377809500.0,377776000.0,362123333333.33453,dace,s352
389,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,dace_s353,472704000.0,472650300.0,128384677777.77911,dace,s353
390,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,dace_s4112,477068000.0,479224181.8181818,26044523363636.305,dace,s4112
391,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,dace_s4113,945432500.0,945523500.0,961176055555.551,dace,s4113
392,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,dace_s4114,518209000.0,522034272.72727275,72200240418181.86,dace,s4114
393,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,dace_s4115,475412000.0,475521090.90909094,85819490909.08322,dace,s4115
394,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,dace_s4116,92000.0,93818.18181818182,13763636.363636356,dace,s4116
395,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,dace_s4117,71266500.0,71224900.0,71292099999.99997,dace,s4117
396,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,dace_s4121,66309000.0,66234545.45454545,69514072727.27274,dace,s4121
397,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,dace_s424,235750000.0,235751909.0909091,91881890909.09053,dace,s424
398,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,dace_s431,509722000.0,509854909.09090906,738650890909.0878,dace,s431
399,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,dace_s441,84304000.0,84266454.54545455,58242472727.272995,dace,s441
400,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,dace_s442,60359000.0,60507700.0,274428011111.11148,dace,s442
401,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,dace_s443,124956000.0,124833800.0,375997955555.55536,dace,s443
402,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,dace_s451,214854000.0,214603727.27272728,813565618181.8135,dace,s451
403,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,dace_s452,243462000.0,243515818.1818182,199808363636.3633,dace,s452
